X1,Y1,Z1,X2,Y2,Z2
580.5,669,120,597,648,138.75
597,648,138.75,625.5,652.5,157.5
625.5,652.5,157.5,642,655.5,146.25
625.5,652.5,157.5,613.5,681,240
613.5,681,240,642,684,247.5
642,684,247.5,660,694.5,217.5
660,694.5,217.5,660,688.5,161.25
660,694.5,217.5,672,703.5,195
672,703.5,195,660,696,157.5
672,703.5,195,670.5,747,195
670.5,747,195,660,742.5,150
660,742.5,150,654.377747,755.714539,119.770805
654.377747,755.714539,119.770805,634.5,724.5,97.5
634.5,724.5,97.5,660,745.5,63.75
634.5,724.5,97.5,628.5,718.5,97.5
628.5,718.5,97.5,618,700.5,90
618,700.5,90,615,696,75
618,700.5,90,625.5,693,108.75
625.5,693,108.75,637.5,673.5,82.5
625.5,693,108.75,591,687,127.5
591,687,127.5,580.5,669,120
591,687,127.5,595.5,693,131.25
595.5,693,131.25,577.5,714,157.5
577.5,714,157.5,582,727.5,142.5
582,727.5,142.5,592.5,762,105
582,727.5,142.5,570,733.5,116.25
577.5,714,157.5,582,709.5,168.75
582,709.5,168.75,558,678,195
558,678,195,540,660,157.5
558,678,195,520.5,633,225
520.5,633,225,516,616.5,225
516,616.5,225,513,559.5,157.5
516,616.5,225,535.5,609,251.25
535.5,609,251.25,507,559.5,270
507,559.5,270,500.26944,530.088501,251.815811
500.26944,530.088501,251.815811,476.315918,487.258881,284.89209
476.315918,487.258881,284.89209,489,468,270
489,468,270,504,472.5,251.25
504,472.5,251.25,517.655151,492.163483,231.270493
517.655151,492.163483,231.270493,514.5,481.5,168.75
514.5,481.5,168.75,513,499.5,127.5
513,499.5,127.5,487.5,484.5,86.25
513,499.5,127.5,499.5,528,138.75
499.5,528,138.75,466.940582,515.094666,146.056656
466.940582,515.094666,146.056656,454.5,535.5,135
499.5,528,138.75,513,559.5,157.5
514.5,481.5,168.75,497.542755,464.447662,142.615829
497.542755,464.447662,142.615829,498,421.5,150
498,421.5,150,477.225311,410.006439,147.561157
477.225311,410.006439,147.561157,463.5,390,52.5
463.5,390,52.5,427.5,396,52.5
427.5,396,52.5,417,412.5,45
417,412.5,45,403.247009,439.569489,65.01989
403.247009,439.569489,65.01989,355.5,484.5,33.75
355.5,484.5,33.75,322.5,448.5,75
322.5,448.5,75,315,450,60
315,450,60,303,439.5,41.25
303,439.5,41.25,315,423,30
315,423,30,310.5,418.5,30
315,423,30,373.5,400.5,101.25
373.5,400.5,101.25,397.5,373.5,82.5
373.5,400.5,101.25,406.5,412.5,101.25
406.5,412.5,101.25,430.5,393,63.75
430.5,393,63.75,463.5,390,52.5
430.5,393,63.75,427.5,396,52.5
406.5,412.5,101.25,415.5,445.5,123.75
415.5,445.5,123.75,391.5,433.5,120
415.5,445.5,123.75,441,462,172.5
441,462,172.5,429,456,183.75
429,456,183.75,403.5,484.5,168.75
403.5,484.5,168.75,394.118011,510.372772,200.888947
394.118011,510.372772,200.888947,399,544.5,165
399,544.5,165,384,556.5,142.5
384,556.5,142.5,355.5,516,90
355.5,516,90,378.72052,503.86618,54.05957
378.72052,503.86618,54.05957,355.5,484.5,33.75
355.5,516,90,346.5,501,93.75
346.5,501,93.75,355.381561,481.016846,128.541885
355.381561,481.016846,128.541885,312,510,131.25
312,510,131.25,313.5,516,116.25
313.5,516,116.25,315,502.5,105
315,502.5,105,288,480,86.25
288,480,86.25,300,453,52.5
300,453,52.5,303,439.5,41.25
300,453,52.5,315,450,60
288,480,86.25,277.5,495,67.5
277.5,495,67.5,271.5,492,48.75
271.5,492,48.75,261,495,30
271.5,492,48.75,270,478.5,48.75
277.5,495,67.5,279,502.5,67.5
279,502.5,67.5,312,535.5,48.75
312,535.5,48.75,324,529.5,30
312,535.5,48.75,312,544.5,52.5
312,544.5,52.5,354,579,30
312,544.5,52.5,303,553.5,86.25
303,553.5,86.25,297,558,78.75
297,558,78.75,285,562.5,63.75
285,562.5,63.75,277.5,565.5,52.5
277.5,565.5,52.5,222,624,48.75
222,624,48.75,201,615,30
222,624,48.75,258,622.5,116.25
258,622.5,116.25,238.5,598.5,146.25
238.5,598.5,146.25,261,565.5,142.5
238.5,598.5,146.25,232.5,607.5,146.25
238.5,598.5,146.25,265.5,594,172.5
265.5,594,172.5,295.5,577.5,180
295.5,577.5,180,289.5,568.5,180
289.5,568.5,180,301.5,568.5,168.75
301.5,568.5,168.75,307.5,558,165
301.5,568.5,168.75,300,574.5,183.75
300,574.5,183.75,304.5,552,195
304.5,552,195,289.5,568.5,180
304.5,552,195,316.5,544.5,206.25
316.5,544.5,206.25,324,537,202.5
324,537,202.5,380.456238,591.179932,199.837952
380.456238,591.179932,199.837952,370.5,613.5,258.75
370.5,613.5,258.75,367.5,622.5,285
367.5,622.5,285,372,616.5,266.25
372,616.5,266.25,396,642,273.75
396,642,273.75,436.5,627,258.75
436.5,627,258.75,460.5,630,240
460.5,630,240,385.5,597,138.75
385.5,597,138.75,394.5,591,116.25
394.5,591,116.25,348.613342,635.757874,70.15889
348.613342,635.757874,70.15889,361.5,586.5,30
394.5,591,116.25,354,585,90
354,585,90,310.056854,621.126343,56.157913
310.056854,621.126343,56.157913,301.5,603,30
354,585,90,337.5,586.5,120
337.5,586.5,120,313.5,646.5,112.5
313.5,646.5,112.5,292.31958,613.039978,105.784599
292.31958,613.039978,105.784599,276,616.5,127.5
276,616.5,127.5,258,622.5,116.25
276,616.5,127.5,289.5,663,138.75
289.5,663,138.75,313.5,646.5,112.5
289.5,663,138.75,286.5,666,146.25
286.5,666,146.25,282,667.5,150
282,667.5,150,252,679.5,127.5
252,679.5,127.5,253.5,663,120
252,679.5,127.5,237,691.5,120
237,691.5,120,223.5,744,71.25
223.5,744,71.25,148.5,666,30
223.5,744,71.25,277.5,751.5,131.25
277.5,751.5,131.25,300,771,146.25
300,771,146.25,330,753,120
330,753,120,316.5,744,105
316.5,744,105,309,766.5,82.5
309,766.5,82.5,298.5,781.5,63.75
298.5,781.5,63.75,310.5,781.5,30
298.5,781.5,63.75,261,817.5,48.75
261,817.5,48.75,274.5,793.5,30
261,817.5,48.75,291,835.5,105
291,835.5,105,306,831,112.5
306,831,112.5,364.5,838.5,135
364.5,838.5,135,358.5,796.5,146.25
358.5,796.5,146.25,334.5,762,108.75
334.5,762,108.75,309,766.5,82.5
334.5,762,108.75,330,753,120
334.5,762,108.75,363.847595,746.321655,145.289749
363.847595,746.321655,145.289749,360,750,195
360,750,195,406.051788,717.658752,220.629242
406.051788,717.658752,220.629242,404.792419,711.685059,187.120071
404.792419,711.685059,187.120071,406.5,747,165
406.5,747,165,397.5,748.5,127.5
397.5,748.5,127.5,391.5,732,105
397.5,748.5,127.5,399,766.5,142.5
399,766.5,142.5,400.5,774,138.75
400.5,774,138.75,417.854218,803.408325,114.104195
417.854218,803.408325,114.104195,390.633789,839.536011,76.640228
390.633789,839.536011,76.640228,375,889.5,90
375,889.5,90,340.5,913.5,30
375,889.5,90,397.5,885,116.25
397.5,885,116.25,414,898.5,112.5
397.5,885,116.25,393,883.5,146.25
393,883.5,146.25,364.5,838.5,135
393,883.5,146.25,376.5,916.5,161.25
376.5,916.5,161.25,357,949.5,120
357,949.5,120,336,925.5,97.5
336,925.5,97.5,324,939,67.5
336,925.5,97.5,331.5,904.5,112.5
331.5,904.5,112.5,306,870,78.75
306,870,78.75,303,876,30
306,870,78.75,288,868.5,105
288,868.5,105,291,835.5,105
288,868.5,105,240,871.5,105
240,871.5,105,213,870,78.75
213,870,78.75,207,853.5,75
207,853.5,75,200.778427,803.373779,70.186623
200.778427,803.373779,70.186623,211.5,789,30
207,853.5,75,195,862.5,56.25
195,862.5,56.25,195,874.5,48.75
195,874.5,48.75,195,873,30
195,874.5,48.75,208.5,874.5,71.25
208.5,874.5,71.25,213,870,78.75
208.5,874.5,71.25,187.5,906,82.5
187.5,906,82.5,153,847.5,56.25
153,847.5,56.25,145.5,846,56.25
153,847.5,56.25,195,862.5,56.25
187.5,906,82.5,224.168167,901.796265,111.919029
224.168167,901.796265,111.919029,240,871.5,105
187.5,906,82.5,194.267639,951.690247,100.528404
194.267639,951.690247,100.528404,240,948,86.25
240,948,86.25,247.5,895.5,30
240,948,86.25,253.5,955.5,101.25
253.5,955.5,101.25,238.5,1003.5,93.75
253.5,955.5,101.25,270,933,168.75
270,933,168.75,304.5,918,127.5
304.5,918,127.5,331.5,904.5,112.5
304.5,918,127.5,330,949.5,165
330,949.5,165,346.5,955.5,138.75
346.5,955.5,138.75,357,949.5,120
346.5,955.5,138.75,357,969,165
357,969,165,337.5,988.5,135
337.5,988.5,135,345.215942,1006.378479,54.857895
345.215942,1006.378479,54.857895,315,993,45
337.5,988.5,135,349.5,1020,127.5
349.5,1020,127.5,378.601562,979.474731,120
378.601562,979.474731,120,357,949.5,120
349.5,1020,127.5,318,1026,142.5
318,1026,142.5,228,963,172.5
228,963,172.5,219.813873,948.379272,150.097824
219.813873,948.379272,150.097824,174,849,157.5
174,849,157.5,174,822,157.5
174,822,157.5,165,805.5,146.25
165,805.5,146.25,177,789,135
177,789,135,163.5,771,97.5
163.5,771,97.5,142.5,771,86.25
142.5,771,86.25,130.5,780,75
130.5,780,75,105,753,30
130.5,780,75,121.5,838.5,75
142.5,771,86.25,156,738,82.5
156,738,82.5,123,738,52.5
156,738,82.5,178.5,751.5,105
178.5,751.5,105,229.5,684,97.5
229.5,684,97.5,204,642,101.25
204,642,101.25,159,631.5,48.75
204,642,101.25,213,627,105
229.5,684,97.5,271.37265,679.166687,88.041656
271.37265,679.166687,88.041656,316.5,744,105
229.5,684,97.5,234,693,112.5
234,693,112.5,231,694.5,120
231,694.5,120,211.5,751.5,138.75
211.5,751.5,138.75,177,789,135
211.5,751.5,138.75,216,757.5,135
216,757.5,135,178.5,751.5,105
216,757.5,135,201.934616,806.098206,120
201.934616,806.098206,120,177,789,135
216,757.5,135,255,729,180
255,729,180,277.5,751.5,131.25
255,729,180,282,667.5,150
255,729,180,271.105103,681.290161,256.977356
271.105103,681.290161,256.977356,258,639,273.75
258,639,273.75,261,631.5,288.75
261,631.5,288.75,264,627,285
264,627,285,273,615,232.5
273,615,232.5,283.5,606,213.75
283.5,606,213.75,265.5,594,172.5
283.5,606,213.75,309,657,176.25
309,657,176.25,359.185852,649.599915,168.269623
359.185852,649.599915,168.269623,409.5,654,105
409.5,654,105,399,646.5,30
409.5,654,105,420,676.5,146.25
420,676.5,146.25,427.5,687,206.25
427.5,687,206.25,402,670.5,228.75
402,670.5,228.75,378,661.5,240
378,661.5,240,373.5,655.5,243.75
373.5,655.5,243.75,361.5,652.5,225
361.5,652.5,225,354,646.5,236.25
354,646.5,236.25,292.5,600,251.25
292.5,600,251.25,283.5,606,213.75
292.5,600,251.25,280.5,598.5,262.5
280.5,598.5,262.5,273,615,232.5
280.5,598.5,262.5,264,627,285
354,646.5,236.25,367.5,646.5,258.75
367.5,646.5,258.75,373.5,655.5,243.75
367.5,646.5,258.75,369,630,285
369,630,285,378,610.5,311.25
378,610.5,311.25,382.5,615,322.5
382.5,615,322.5,385.5,639,311.25
385.5,639,311.25,384,643.5,300
384,643.5,300,369,630,285
384,643.5,300,387,648,292.5
387,648,292.5,396,642,273.75
387,648,292.5,399,660,300
399,660,300,433.5,691.5,292.5
433.5,691.5,292.5,418.5,699,262.5
418.5,699,262.5,397.5,682.5,255
397.5,682.5,255,402,670.5,228.75
397.5,682.5,255,372,666,266.25
372,666,266.25,373.5,655.5,243.75
372,666,266.25,370.5,670.5,255
370.5,670.5,255,354.118225,679.3302,226.914246
354.118225,679.3302,226.914246,361.5,652.5,225
370.5,670.5,255,378,661.5,240
372,666,266.25,366,672,288.75
366,672,288.75,384.027435,727.480164,270.156982
384.027435,727.480164,270.156982,423,715.5,262.5
423,715.5,262.5,445.5,748.5,251.25
445.5,748.5,251.25,459,759,243.75
459,759,243.75,453,772.5,262.5
453,772.5,262.5,456,777,262.5
456,777,262.5,490.5,819,217.5
456,777,262.5,498,808.5,251.25
498,808.5,251.25,556.5,817.5,221.25
556.5,817.5,221.25,564,822,161.25
564,822,161.25,565.5,828,153.75
565.5,828,153.75,592.5,823.5,123.75
592.5,823.5,123.75,585,837,108.75
592.5,823.5,123.75,604.5,813,138.75
604.5,813,138.75,591,790.5,112.5
604.5,813,138.75,643.5,819,146.25
643.5,819,146.25,654,822,150
643.5,819,146.25,654,822,150
565.5,828,153.75,564,838.5,150
564,838.5,150,550.5,850.5,112.5
564,838.5,150,565.5,850.5,172.5
565.5,850.5,172.5,565.5,852,165
565.5,852,165,552,859.5,123.75
565.5,852,165,552,859.5,123.75
565.5,850.5,172.5,578.666504,857.906799,194.618713
578.666504,857.906799,194.618713,584.355713,943.886719,193.497025
584.355713,943.886719,193.497025,604.5,963,172.5
604.5,963,172.5,607.5,970.5,127.5
607.5,970.5,127.5,615,967.5,116.25
615,967.5,116.25,573,919.5,97.5
573,919.5,97.5,544.5,961.5,82.5
544.5,961.5,82.5,541.5,972,63.75
541.5,972,63.75,549,976.5,30
541.5,972,63.75,532.5,996,123.75
532.5,996,123.75,526.5,982.5,146.25
526.5,982.5,146.25,538.5,982.5,138.75
538.5,982.5,138.75,566.167847,951.929077,149.542801
566.167847,951.929077,149.542801,550.441223,917.015381,130.295532
550.441223,917.015381,130.295532,573,919.5,97.5
538.5,982.5,138.75,532.5,996,123.75
526.5,982.5,146.25,504,994.5,157.5
504,994.5,157.5,472.5,1020,30
504,994.5,157.5,502.5,997.5,165
502.5,997.5,165,490.5,1009.5,165
490.5,1009.5,165,538.807739,1057.663696,135.060608
538.807739,1057.663696,135.060608,583.5,1039.5,112.5
583.5,1039.5,112.5,580.5,1030.5,108.75
580.5,1030.5,108.75,548.511108,1021.312744,71.188339
548.511108,1021.312744,71.188339,553.5,1035,30
583.5,1039.5,112.5,580.5,1030.5,108.75
490.5,1009.5,165,464.292542,990.553223,187.494553
464.292542,990.553223,187.494553,486,949.5,210
486,949.5,210,520.227295,946.600525,187.343735
520.227295,946.600525,187.343735,502.5,939,138.75
502.5,939,138.75,480.268951,914.457458,116.570198
480.268951,914.457458,116.570198,486,924,30
502.5,939,138.75,525,952.5,105
525,952.5,105,487.5,963,30
525,952.5,105,544.5,961.5,82.5
486,949.5,210,445.5,943.5,213.75
445.5,943.5,213.75,442.5,930,198.75
442.5,930,198.75,430.5,928.5,176.25
430.5,928.5,176.25,408.28479,894.002136,177.437866
408.28479,894.002136,177.437866,393,883.5,146.25
430.5,928.5,176.25,361.5,964.5,172.5
361.5,964.5,172.5,357,966,202.5
357,966,202.5,318,1029,157.5
318,1029,157.5,300,1077,138.75
300,1077,138.75,274.098724,1065.567627,139.922318
274.098724,1065.567627,139.922318,256.5,1063.5,198.75
256.5,1063.5,198.75,253.5,1062,191.25
253.5,1062,191.25,240,1044,165
240,1044,165,237,1039.5,142.5
237,1039.5,142.5,274.5,1023,93.75
274.5,1023,93.75,283.5,999,67.5
274.5,1023,93.75,278.181274,1068.545776,104.56266
278.181274,1068.545776,104.56266,274.5,1093.5,71.25
274.5,1093.5,71.25,271.5,1098,30
274.5,1093.5,71.25,295.219208,1070.830688,56.61536
295.219208,1070.830688,56.61536,319.5,1053,86.25
319.5,1053,86.25,328.5,1096.5,30
319.5,1053,86.25,328.5,1074,120
328.5,1074,120,376.5,1122,105
376.5,1122,105,390.553925,1076.177734,46.976711
390.553925,1076.177734,46.976711,306,1057.5,30
376.5,1122,105,439.5,1113,153.75
439.5,1113,153.75,451.5,1099.5,112.5
451.5,1099.5,112.5,442.5,1129.5,30
451.5,1099.5,112.5,457.5,1147.5,135
457.5,1147.5,135,378,1161,120
378,1161,120,337.5,1179,112.5
337.5,1179,112.5,334.5,1203,60
337.5,1179,112.5,328.5,1165.5,123.75
328.5,1165.5,123.75,309.164429,1144.32019,67.633919
309.164429,1144.32019,67.633919,259.5,1152,30
328.5,1165.5,123.75,297,1174.5,138.75
297,1174.5,138.75,294,1134,142.5
294,1134,142.5,291,1111.5,120
291,1111.5,120,303,1081.5,135
303,1081.5,135,328.5,1074,120
303,1081.5,135,292.297943,1096.627563,183.522354
292.297943,1096.627563,183.522354,291,1128,183.75
291,1128,183.75,263.483612,1170.855103,181.542862
263.483612,1170.855103,181.542862,231,1215,123.75
231,1215,123.75,226.5,1216.5,112.5
226.5,1216.5,112.5,220.5,1215,86.25
220.5,1215,86.25,166.5,1264.5,67.5
220.5,1215,86.25,231,1198.5,90
231,1198.5,90,256.5,1215,56.25
231,1198.5,90,235.5,1179,105
235.5,1179,105,222,1171.5,86.25
222,1171.5,86.25,211.5,1194,45
211.5,1194,45,210,1189.5,30
222,1171.5,86.25,154.704636,1146.609009,85.847046
154.704636,1146.609009,85.847046,160.5,1129.5,56.25
160.5,1129.5,56.25,153.621918,1121.150513,30.676136
153.621918,1121.150513,30.676136,127.5,1060.5,30
160.5,1129.5,56.25,183,1096.5,75
183,1096.5,75,196.5,1083,60
196.5,1083,60,188.661819,1048.942383,80.327934
188.661819,1048.942383,80.327934,163.5,1056,101.25
163.5,1056,101.25,183,1096.5,75
163.5,1056,101.25,157.5,1044,127.5
157.5,1044,127.5,172.5,1009.5,135
172.5,1009.5,135,106.541473,979.110474,82.275551
172.5,1009.5,135,231,1020,206.25
231,1020,206.25,240,1044,165
231,1020,206.25,244.5,1008,243.75
244.5,1008,243.75,249.124283,1002.504639,294.288147
249.124283,1002.504639,294.288147,235.5,978,296.25
235.5,978,296.25,232.5,954,198.75
232.5,954,198.75,228,963,172.5
232.5,954,198.75,175.5,910.5,202.5
175.5,910.5,202.5,166.5,906,195
166.5,906,195,162,900,176.25
162,900,176.25,174,849,157.5
162,900,176.25,166.5,906,195
175.5,910.5,202.5,168,937.5,228.75
168,937.5,228.75,169.5,946.5,225
168,937.5,228.75,165,936,232.5
165,936,232.5,165,910.5,266.25
165,910.5,266.25,175.5,870,251.25
175.5,870,251.25,226.5,858,206.25
226.5,858,206.25,178.5,822,165
178.5,822,165,189,795,165
189,795,165,186,786,157.5
186,786,157.5,177,789,135
186,786,157.5,177,789,135
186,786,157.5,196.5,786,165
196.5,786,165,216,768,157.5
216,768,157.5,216,757.5,135
216,768,157.5,231,798,176.25
231,798,176.25,229.5,790.5,195
229.5,790.5,195,249,780,228.75
249,780,228.75,312,750,266.25
312,750,266.25,346.804596,750.76123,259.503418
346.804596,750.76123,259.503418,355.5,774,285
355.5,774,285,326.343475,757.932861,311.697357
326.343475,757.932861,311.697357,337.5,721.5,330
337.5,721.5,330,366,688.5,307.5
366,688.5,307.5,366,672,288.75
366,688.5,307.5,394.5,729,333.75
394.5,729,333.75,409.5,744,326.25
409.5,744,326.25,436.5,748.5,300
436.5,748.5,300,445.5,706.5,322.5
445.5,706.5,322.5,448.5,699,296.25
448.5,699,296.25,433.5,691.5,292.5
448.5,699,296.25,489,715.5,296.25
489,715.5,296.25,505.5,745.5,288.75
505.5,745.5,288.75,507,744,270
507,744,270,459,759,243.75
507,744,270,546,765,266.25
546,765,266.25,556.5,772.5,258.75
556.5,772.5,258.75,568.5,805.5,210
568.5,805.5,210,564,822,161.25
568.5,805.5,210,556.5,817.5,221.25
556.5,772.5,258.75,597,766.5,232.5
597,766.5,232.5,543,768,123.75
597,766.5,232.5,601.5,763.5,232.5
601.5,763.5,232.5,597,741,228.75
597,741,228.75,582,709.5,168.75
597,741,228.75,601.5,763.5,232.5
601.5,763.5,232.5,607.5,765,240
607.5,765,240,622.5,762,236.25
622.5,762,236.25,625.5,717,213.75
625.5,717,213.75,607.5,709.5,146.25
607.5,709.5,146.25,628.5,718.5,97.5
607.5,709.5,146.25,595.5,693,131.25
625.5,717,213.75,619.5,703.5,255
619.5,703.5,255,613.5,681,240
619.5,703.5,255,642,684,247.5
619.5,703.5,255,603,700.5,292.5
603,700.5,292.5,612,712.5,292.5
612,712.5,292.5,633,757.5,281.25
633,757.5,281.25,619.5,780,258.75
619.5,780,258.75,607.5,765,240
619.5,780,258.75,628.5,793.5,243.75
628.5,793.5,243.75,622.5,762,236.25
628.5,793.5,243.75,630,801,240
630,801,240,633,810,225
633,810,225,610.810547,848.494141,184.624817
610.810547,848.494141,184.624817,625.5,897,180
625.5,897,180,630,904.5,191.25
630,904.5,191.25,628.5,909,183.75
628.5,909,183.75,625.5,897,180
628.5,909,183.75,631.5,912,176.25
631.5,912,176.25,683.040527,943.873047,92.800758
683.040527,943.873047,92.800758,693.454529,902.254272,75.471664
693.454529,902.254272,75.471664,678,868.5,93.75
631.5,912,176.25,682.5,961.5,176.25
682.5,961.5,176.25,712.5,940.5,153.75
712.5,940.5,153.75,783,991.5,105
783,991.5,105,790.5,988.5,30
783,991.5,105,801.182922,990.112549,134.670593
801.182922,990.112549,134.670593,840,996,123.75
840,996,123.75,868.5,955.5,63.75
840,996,123.75,910.5,996,153.75
910.5,996,153.75,864.076477,1052.373779,162.826355
864.076477,1052.373779,162.826355,820.5,1047,150
820.5,1047,150,835.5,1029,165
835.5,1029,165,825,984,176.25
825,984,176.25,820.5,979.5,176.25
820.5,979.5,176.25,822,976.5,172.5
822,976.5,172.5,802.5,933,120
822,976.5,172.5,834,973.5,176.25
834,973.5,176.25,868.5,937.5,225
868.5,937.5,225,906,984,187.5
906,984,187.5,945,958.5,180
945,958.5,180,955.5,1047,146.25
955.5,1047,146.25,958.5,1050,138.75
958.5,1050,138.75,978,1059,127.5
978,1059,127.5,1038,1054.5,93.75
1038,1054.5,93.75,998.872742,1027.823975,64.666946
998.872742,1027.823975,64.666946,871.5,957,60
1038,1054.5,93.75,1041,1053,97.5
1041,1053,97.5,1070.011475,1041.115356,76.437485
1070.011475,1041.115356,76.437485,1064.837524,986.402466,86.585243
1064.837524,986.402466,86.585243,1116,963,78.75
1116,963,78.75,1161,895.5,41.25
1161,895.5,41.25,1136.172485,844.884766,30.036978
1136.172485,844.884766,30.036978,1149,822,67.5
1149,822,67.5,1165.5,805.5,30
1149,822,67.5,1138.5,832.5,86.25
1138.5,832.5,86.25,1089,783,60
1089,783,60,1080.210571,726.175293,89.912315
1080.210571,726.175293,89.912315,1083,690,75
1083,690,75,1068,675,30
1083,690,75,1140,687,63.75
1140,687,63.75,1170,609,90
1170,609,90,1165.5,592.5,90
1165.5,592.5,90,1146.539062,539.790771,30.641418
1146.539062,539.790771,30.641418,1160.604248,490.130798,30.683088
1160.604248,490.130798,30.683088,1158,478.5,56.25
1158,478.5,56.25,1123.5,460.5,30
1158,478.5,56.25,1183.5,453,67.5
1183.5,453,67.5,1209.009644,429.145752,31.427589
1209.009644,429.145752,31.427589,1243.547363,402.315491,81.44622
1243.547363,402.315491,81.44622,1194,385.5,146.25
1194,385.5,146.25,1215,345,180
1215,345,180,1224,318,146.25
1224,318,146.25,1204.5,295.5,135
1204.5,295.5,135,1195.5,301.5,116.25
1195.5,301.5,116.25,1194,321,112.5
1194,321,112.5,1186.391846,329.810974,42.334389
1186.391846,329.810974,42.334389,1154.015991,334.020447,30.804861
1154.015991,334.020447,30.804861,1159.706543,348.351349,82.389565
1159.706543,348.351349,82.389565,1098,397.5,168.75
1098,397.5,168.75,1129.5,352.5,202.5
1129.5,352.5,202.5,1165.5,342,195
1165.5,342,195,1203,337.5,202.5
1203,337.5,202.5,1215,345,180
1203,337.5,202.5,1191,328.5,240
1191,328.5,240,1158,307.5,266.25
1158,307.5,266.25,1158,280.5,221.25
1158,280.5,221.25,1128,274.5,176.25
1128,274.5,176.25,1110,274.5,146.25
1110,274.5,146.25,1110,277.5,135
1110,277.5,135,1081.980103,353.239258,113.776352
1081.980103,353.239258,113.776352,1099.5,357,30
1110,277.5,135,1132.5,264,120
1132.5,264,120,1150.5,261,116.25
1150.5,261,116.25,1176,247.5,108.75
1176,247.5,108.75,1188,241.5,82.5
1188,241.5,82.5,1191.537964,213.243393,45.630173
1191.537964,213.243393,45.630173,1254,153,30
1188,241.5,82.5,1206,247.5,63.75
1206,247.5,63.75,1251.317749,214.284897,86.840477
1251.317749,214.284897,86.840477,1213.5,166.5,120
1213.5,166.5,120,1209,156,101.25
1209,156,101.25,1218,153,101.25
1218,153,101.25,1252.500244,141.617416,76.802971
1252.500244,141.617416,76.802971,1227,105,33.75
1218,153,101.25,1194,144,90
1194,144,90,1182,106.5,37.5
1194,144,90,1189.5,147,105
1189.5,147,105,1195.5,154.5,112.5
1195.5,154.5,112.5,1209,156,101.25
1195.5,154.5,112.5,1198.5,151.5,116.25
1198.5,151.5,116.25,1209,156,101.25
1198.5,151.5,116.25,1200,157.5,135
1200,157.5,135,1204.5,163.5,135
1204.5,163.5,135,1212,163.5,127.5
1212,163.5,127.5,1228.087158,142.611893,155.593018
1228.087158,142.611893,155.593018,1248,186,198.75
1248,186,198.75,1243.5,190.5,198.75
1243.5,190.5,198.75,1237.671143,206.644363,140.974731
1237.671143,206.644363,140.974731,1269,208.5,135
1269,208.5,135,1276.5,210,127.5
1276.5,210,127.5,1279.5,213,123.75
1279.5,213,123.75,1294.5,234,101.25
1294.5,234,101.25,1297.307495,261.619049,61.635654
1297.307495,261.619049,61.635654,1308,217.5,30
1294.5,234,101.25,1309.5,214.5,78.75
1309.5,214.5,78.75,1276.5,192,30
1309.5,214.5,78.75,1320,220.5,105
1320,220.5,105,1357.900391,214.954636,31.278545
