Node,X,Y,Z
3464,1420.753052,1528.498657,173.237274
3465,1380,1437,180
3466,1309.5,1347,138.75
3467,1242,1363.5,153.75
3468,1204.5,1372.5,176.25
3469,1213.5,1377,198.75
3470,1234.893311,1387.097412,213.513077
3471,1318.657471,1339.14563,210
3472,1335,1287,198.75
3473,1189.5,1374,228.75
3474,1315.5,1329,165
3475,1314,1309.5,172.5
3476,1308,1282.5,161.25
3477,1284,1314,180
3478,1296,1413,206.25
3479,1285.5,1416,157.5
3480,1314,1437,135
3481,1287,1468.5,157.5
3482,1299.605835,1499.59436,145.365433
3483,1276.5,1524,105
3484,1285.866821,1571.39856,90
3485,1254.210693,1515.27478,80.364014
3486,1260,1470,150
3487,1267.703369,1480.743164,189.192825
3488,1260,1450.5,210
3489,1260,1444.5,232.5
3490,1254,1440,247.5
3491,1248,1423.5,277.5
3492,1209,1440,266.25
3493,1182.63562,1474.273438,263.505798
3494,1164,1462.5,240
3495,1146,1423.5,247.5
3496,1153.795654,1381.496216,232.517242
3497,1111.5,1378.5,225
3498,1111.5,1395,202.5
3499,1122,1395,191.25
3500,1125,1438.5,187.5
3501,1092.468872,1468.500244,168.094589
3502,1068.989014,1486.858643,198.424362
3503,1054.063232,1469.833618,224.645828
3504,1036.5,1387.5,225
3505,1032,1396.5,240
3506,1002,1410,258.75
3507,997.5,1410,247.5
3508,978,1398,225
3509,933,1422,251.25
3510,912,1426.5,236.25
3511,924.934753,1489.185669,224.952011
3512,901.5,1498.5,221.25
3513,895.5,1495.5,210
3514,851.751221,1475.748413,195.479141
3515,891,1432.5,236.25
3516,883.5,1401,228.75
3517,895.5,1435.5,240
3518,873,1477.5,243.75
3519,832.5,1483.5,255
3520,825,1489.5,240
3521,837,1512,236.25
3522,846,1506,225
3523,834,1527,251.25
3524,816,1560,270
3525,807,1555.5,277.5
3526,781.5,1542,243.75
3527,787.5,1528.5,206.25
3528,815.270935,1498.637085,177.55043
3529,823.5,1515,138.75
3530,783.406555,1604.609375,133.890427
3531,795,1684.5,97.5
3532,778.216736,1691.927856,78.917336
3533,798,1663.5,30
3534,807.772278,1722.926514,100.189064
3535,786,1729.5,67.5
3536,778.5,1749,30
3537,748.5,1735.5,60
3538,741,1750.5,60
3539,721.5,1789.5,45
3540,714,1810.5,30
3541,643.5,1741.5,75
3542,618.601685,1768.165527,31.576561
3543,624,1746,105
3544,637.5,1728,97.5
3545,655.5,1710,108.75
3546,673.5,1690.5,78.75
3547,676.5,1692,60
3548,667.5,1710,30
3549,595.5,1668,37.5
3550,591,1684.5,45
3551,576,1693.5,30
3552,588,1678.5,63.75
3553,588,1672.5,67.5
3554,592.5,1665,41.25
3555,538.5,1572,75
3556,540,1569,63.75
3557,538.5,1561.5,48.75
3558,532.5,1554,45
3559,511.5,1560,30
3560,534,1543.5,78.75
3561,591,1563,142.5
3562,600,1555.5,161.25
3563,610.5,1543.5,131.25
3564,589.93158,1526.650391,93.384705
3565,598.5,1546.5,56.25
3566,583.5,1564.5,30
3567,540,1638,138.75
3568,568.5,1704,120
3569,570,1711.5,108.75
3570,558,1717.5,82.5
3571,549,1740,90
3572,544.5,1738.5,82.5
3573,511.5,1732.5,82.5
3574,501,1789.5,41.25
3575,568.5,1726.5,30
3576,478.5,1791,30
3577,490.5,1672.5,60
3578,490.5,1678.5,45
3579,478.5,1662,30
3580,483,1657.5,30
3581,486,1659,63.75
3582,510,1644,101.25
3583,508.5,1635,120
3584,525,1608,142.5
3585,528,1573.5,105
3586,537,1572,82.5
3587,598.5,1579.5,150
3588,620.91803,1599.439331,164.811157
3589,633,1651.5,135
3590,627,1665,116.25
3591,576,1710,105
3592,627,1687.5,168.75
3593,588,1686,150
3594,564,1654.5,187.5
3595,561,1653,195
3596,568.5,1629,210
3597,547.5,1608,210
3598,523.5,1627.5,172.5
3599,531,1623,157.5
3600,516,1636.5,165
3601,502.5,1635,135
3602,519,1704,161.25
3603,564,1725,150
3604,576,1741.5,135
3605,604.704712,1725.939453,147.147964
3606,601.5,1723.5,183.75
3607,598.5,1701,221.25
3608,589.5,1699.5,243.75
3609,556.5,1642.5,330
3610,621,1684.5,307.5
3611,625.5,1675.5,285
3612,648,1672.5,225
3613,679.633545,1646.134766,201.434799
3614,636,1587,228.75
3615,570,1590,202.5
3616,604.5,1548,191.25
3617,625.5,1522.5,168.75
3618,640.5,1519.5,183.75
3619,655.5,1519.5,172.5
3620,682.742432,1617.043945,111.272041
3621,719.073975,1623.488037,90.724365
3622,750,1590,105
3623,785.600525,1575.818115,60.277363
3624,777,1555.5,30
3625,772.5,1542,172.5
3626,765,1549.5,195
3627,714,1539,157.5
3628,710.512085,1571.463257,122.131775
3629,699,1566,67.5
3630,691.5,1585.5,30
3631,657,1525.5,105
3632,634.641907,1514.023315,73.417175
3633,639,1534.5,30
3634,636.262329,1490.814697,143.917587
3635,675.010864,1448.260376,213.762527
3636,676.5,1447.5,270
3637,687,1423.5,270
3638,723,1420.5,262.5
3639,688.5,1344,266.25
3640,700.5,1333.5,266.25
3641,775.258911,1340.396729,246.441956
3642,792,1410,228.75
3643,780,1413,273.75
3644,772.5,1359,285
3645,766.5,1351.5,285
3646,768,1300.5,277.5
3647,771,1299,262.5
3648,831,1309.5,225
3649,828.411072,1253.574707,214.261551
3650,868.00647,1243.221558,209.998932
3651,867,1213.5,198.75
3652,867,1213.5,165
3653,849,1188,210
3654,790.5,1221,172.5
3655,783,1215,210
3656,766.5,1176,180
3657,715.426392,1149.764404,182.044556
3658,702,1143,213.75
3659,703.5,1099.5,217.5
3660,723,1075.5,202.5
3661,724.5,1063.5,187.5
3662,730.5,1035,217.5
3663,763.5,1089,210
3664,766.5,1092,202.5
3665,769.5,1104,210
3666,772.5,1098,210
3667,753.41449,1142.702026,231.575623
3668,705,1153.5,225
3669,709.5,1158,221.25
3670,675,1222.5,213.75
3671,645,1224,240
3672,631.5,1230,243.75
3673,624,1233,221.25
3674,603,1243.5,150
3675,597,1222.5,105
3676,574.5,1225.5,75
3677,589.5,1233,37.5
3678,585,1216.5,30
3679,613.5,1222.5,30
3680,576,1246.5,30
3681,583.5,1200,82.5
3682,586.5,1179,101.25
3683,589.5,1182,116.25
3684,582,1173,146.25
3685,591,1158,116.25
3686,583.5,1152,135
3687,579,1170,150
3688,568.5,1174.5,157.5
3689,522,1198.5,123.75
3690,517.5,1203,131.25
3691,499.5,1228.5,142.5
3692,499.5,1218,168.75
3693,522,1216.5,161.25
3694,586.5,1263,138.75
3695,591,1261.5,157.5
3696,621,1299,161.25
3697,595.5,1306.5,120
3698,573,1284,142.5
3699,579,1272,165
3700,589.5,1263,168.75
3701,568.5,1246.5,206.25
3702,553.5,1257,206.25
3703,555,1231.5,228.75
3704,519,1204.5,262.5
3705,514.5,1206,258.75
3706,490.5,1213.5,221.25
3707,484.5,1218,191.25
3708,471,1216.5,202.5
3709,459,1203,195
3710,456,1197,213.75
3711,483,1209,236.25
3712,474,1224,232.5
3713,468,1224,217.5
3714,457.5,1270.5,198.75
3715,453,1273.5,187.5
3716,438,1279.5,210
3717,415.5,1299,225
3718,406.5,1336.5,210
3719,428.152374,1342.728882,198.61763
3720,388.5,1344,228.75
3721,367.5,1374,206.25
3722,366,1405.5,176.25
3723,360,1399.5,168.75
3724,348,1423.5,135
3725,391.220184,1451.929199,107.922104
3726,504,1380,262.5
3727,543.597473,1384.439453,214.921616
3728,522,1336.5,210
3729,501,1341,195
3730,477,1342.5,161.25
3731,469.5,1347,150
3732,451.5,1357.5,183.75
3733,473.956329,1340.768799,225.176224
3734,450,1365,258.75
3735,498,1381.5,273.75
3736,435,1431,255
3737,426,1387.5,266.25
3738,439.5,1366.5,273.75
3739,435,1363.5,277.5
3740,409.5,1327.5,266.25
3741,409.5,1324.5,258.75
3742,420,1309.5,240
3743,427.5,1293,277.5
3744,426,1288.5,270
3745,459,1272,247.5
3746,478.5,1225.5,251.25
3747,499.5,1209,255
3748,466.5,1222.5,281.25
3749,459,1210.5,296.25
3750,441,1192.5,281.25
3751,492,1147.5,213.75
3752,498,1092,206.25
3753,576.015381,1023.703674,191.427216
3754,606,1029,176.25
3755,621,976.5,153.75
3756,627,973.5,120
3757,655.149902,1005.569641,110.532005
3758,595.388123,1013.37146,75.015701
3759,616.5,972,150
3760,606,1059,180
3761,615,1051.5,213.75
3762,618,991.5,255
3763,661.5,978,213.75
3764,606,985.5,270
3765,528,991.5,240
3766,531,985.5,228.75
3767,631.5,918,243.75
3768,622.5,898.5,217.5
3769,618,894,221.25
3770,627,856.5,243.75
3771,639,849,236.25
3772,643.5,850.5,232.5
3773,672,835.5,198.75
3774,711,867,176.25
3775,694.5,819,247.5
3776,708,811.5,210
3777,709.399292,763.498291,235.352112
3778,673.5,747,206.25
3779,642,757.5,277.5
3780,654,775.5,300
3781,673.5,786,303.75
3782,696,807,285
3783,696,817.5,258.75
3784,709.5,850.5,303.75
3785,726,852,303.75
3786,745.5,852,300
3787,733.5,874.5,296.25
3788,738,877.5,285
3789,732,874.5,251.25
3790,748.5,898.5,247.5
3791,676.5,889.5,266.25
3792,660,874.5,255
3793,660,886.5,255
3794,657,906,255
3795,637.5,916.5,251.25
3796,562.397888,931.071472,269.999023
3797,663,909,266.25
3798,729,871.5,303.75
3799,733.5,867,315
3800,754.5,894,300
3801,822,900,288.75
3802,841.5,880.5,292.5
3803,894,859.5,296.25
3804,901.257385,965.60614,285.269989
3805,961.5,913.5,285
3806,901.5,846,300
3807,906,840,303.75
3808,907.5,829.5,311.25
3809,912,837,307.5
3810,948,820.5,311.25
3811,914.315247,757.914795,329.995544
3812,832.5,876,311.25
3813,829.5,859.5,322.5
3814,829.5,847.5,337.5
3815,835.5,843,345
3816,852.060059,773.119202,315.496765
3817,840,843,356.25
3818,862.5,834,352.5
3819,840,798,360
3820,800.011963,780.801331,362.857666
3821,820.5,703.5,367.5
3822,900.774231,651.203613,360
3823,939,601.5,393.75
3824,919.5,571.5,405
3825,888,559.5,416.25
3826,880.5,574.5,408.75
3827,810,523.5,405
3828,786,522,390
3829,795,520.5,375
3830,835.5,496.5,375
3831,850.5,483,352.5
3832,822,450,337.5
3833,776.704773,457.293091,373.478271
3834,738,442.5,367.5
3835,747,453,330
3836,717,378,360
3837,708,355.5,360
3838,747.837219,390.702148,364.073822
3839,756,363,382.5
3840,759,358.5,382.5
3841,801,352.5,390
3842,813,322.5,390
3843,731.447693,373.958435,404.851776
3844,735.437073,410.645813,404.847778
3845,796.5,453,390
3846,811.5,454.5,408.75
3847,820.5,472.5,401.25
3848,861.09491,448.912445,419.913391
3849,924,517.5,423.75
3850,885.433472,516.789246,434.928711
3851,861,547.5,420
3852,823.5,553.5,427.5
3853,787.5,529.5,438.75
3854,804,564,435
3855,781.5,573,412.5
3856,786.451233,566.434387,373.571472
3857,775.5,576,431.25
3858,747.243713,576.454407,436.738281
3859,718.5,637.5,435
3860,733.5,649.5,420
3861,856.911499,618.958496,433.290405
3862,859.5,636,393.75
3863,805.5,672,397.5
3864,789,676.5,382.5
3865,784.5,652.5,363.75
3866,721.536438,684.588684,345.015961
3867,775.726807,764.941589,345
3868,745.5,792,330
3869,775.5,822,303.75
3870,715.5,792,360
3871,728.426758,742.6828,375
3872,795,696,371.25
3873,802.5,696,378.75
3874,808.5,676.5,405
3875,799.5,687,405
3876,796.5,691.5,401.25
3877,775.5,705,412.5
3878,759,678,427.5
3879,753,672,423.75
3880,772.5,676.5,393.75
3881,697.138672,722.389954,383.149994
3882,658.5,706.5,408.75
3883,676.5,640.5,442.5
3884,625.5,642,453.75
3885,615,631.5,435
3886,511.5,688.5,375
3887,489,660,401.25
3888,472.5,643.5,401.25
3889,537.945374,615.034302,420.109314
3890,508.5,589.5,468.75
3891,499.5,576,450
3892,489,579,442.5
3893,498,585,405
3894,519,625.5,367.5
3895,466.5,621,352.5
3896,546,663,360
3897,565.5,657,345
3898,679.5,712.5,330
3899,685.5,730.5,315
3900,678,727.5,285
3901,682.5,726,277.5
3902,701.866821,708.565002,278.974274
3903,681.457031,657.284546,260.171265
3904,705,679.5,146.25
3905,746.756409,665.411621,88.962112
3906,685.5,727.5,270
3907,667.5,729,292.5
3908,685.5,663,315
3909,681,660,322.5
3910,694.5,781.5,311.25
3911,555,745.5,360
3912,565.5,753,360
3913,600,745.5,352.5
3914,612,718.5,330
3915,607.5,682.5,322.5
3916,624,766.5,375
3917,655.5,777,360
3918,649.5,789,371.25
3919,666,787.5,363.75
3920,679.5,798,363.75
3921,676.5,822,401.25
3922,711,769.5,408.75
3923,717,757.5,408.75
3924,711.717346,725.630005,434.872894
3925,627,759,450
3926,559.5,747,468.75
3927,484.5,759,450
3928,492,730.5,450
3929,534,729,427.5
3930,528,744,408.75
3931,513,756,382.5
3932,520.5,772.5,360
3933,514.5,766.5,345
3934,529.5,723,318.75
3935,540,721.5,303.75
3936,546,712.5,307.5
3937,550.5,694.5,273.75
3938,579.003052,724.706604,267.039551
3939,586.5,786,307.5
3940,622.607239,808.410461,311.055511
3941,630,829.5,281.25
3942,631.5,823.5,266.25
3943,636,832.5,240
3944,621,858,273.75
3945,624,853.5,247.5
3946,607.5,858,273.75
3947,580.5,852,277.5
3948,567,858,255
3949,590.780762,897.780273,240.186356
3950,564,844.5,258.75
3951,562.5,843,285
3952,553.5,900,288.75
3953,549,918,303.75
3954,504,915,292.5
3955,513,904.5,258.75
3956,462,909,236.25
3957,441.376587,978.125244,312.834106
3958,396,994.5,315
3959,362.249603,944.567444,329.995758
3960,417,921,337.5
3961,448.280212,917.270996,330
3962,378,870,333.75
3963,318,847.5,322.5
3964,276,856.5,311.25
3965,256.5,859.5,296.25
3966,280.5,933,292.5
3967,304.5,922.5,322.5
3968,294,925.5,322.5
3969,256.5,894,341.25
3970,247.5,891,322.5
3971,243,924,303.75
3972,222,931.5,281.25
3973,225,919.5,247.5
3974,198,864,285
3975,231,814.5,273.75
3976,231,802.5,300
3977,226.5,792,303.75
3978,220.5,781.5,318.75
3979,247.5,666,315
3980,237,673.5,292.5
3981,216,717,292.5
3982,217.5,727.5,300
3983,180,799.5,281.25
3984,208.5,693,180
3985,178.5,810,288.75
3986,177,831,270
3987,169.5,825,288.75
3988,181.5,843,303.75
3989,192,835.5,326.25
3990,223.5,861,330
3991,250.5,835.5,330
3992,241.5,828,315
3993,258,840,333.75
3994,276,880.5,345
3995,334.5,906,292.5
3996,300,888,247.5
3997,346.5,907.5,307.5
3998,360.132233,976.370117,276.068298
3999,384,897,300
4000,458.447968,945.283142,299.997467
4001,474.140167,927.977783,324.936066
4002,501,915,296.25
4003,468,895.5,273.75
4004,453,870,277.5
4005,462.91864,884.849548,298.331604
4006,450,858,288.75
4007,513,832.5,315
4008,516,823.5,315
4009,484.5,793.5,307.5
4010,483,796.5,300
4011,468.228241,778.053894,285.033234
4012,505.874634,774.269653,285.027924
4013,474,795,318.75
4014,474,790.5,322.5
4015,445.5,759,300
4016,493.5,766.5,345
4017,465,769.5,360
4018,481.5,798,360
4019,465,805.5,345
4020,469.5,813,337.5
4021,445.5,832.5,326.25
4022,430.5,819,311.25
4023,424.5,819,300
4024,438,841.5,285
4025,445.5,855,292.5
4026,444,856.5,303.75
4027,391.5,852,307.5
4028,381,846,315
4029,354,808.5,315
4030,373.5,784.5,307.5
4031,394.5,793.5,311.25
4032,399,804,288.75
4033,403.5,795,258.75
4034,408.170807,766.70752,241.679291
4035,408,796.5,255
4036,419.490234,803.104797,192.157761
4037,349.5,784.5,221.25
4038,348,777,217.5
4039,354,760.5,210
4040,323.680206,727.888245,213.195358
4041,301.5,679.5,172.5
4042,300,813,270
4043,301.5,810,296.25
4044,322.5,820.5,303.75
4045,330,816,315
4046,324,841.5,318.75
4047,324,832.5,303.75
4048,327,840,315
4049,330.558319,838.29187,321.946747
4050,381,858,341.25
4051,382.5,829.5,367.5
4052,409.5,825,356.25
4053,442.5,849,333.75
4054,447,855,330
4055,454.5,861,333.75
4056,507,852,337.5
4057,481.5,822,345
4058,492,813,356.25
4059,519,849,375
4060,528,843,378.75
4061,532.5,838.5,371.25
4062,564,835.5,333.75
4063,571.5,843,307.5
4064,568.5,846,292.5
4065,595.5,883.5,330
4066,561,913.5,322.5
4067,571.5,906,315
4068,669,979.5,277.5
4069,670.5,1084.5,240
4070,672,1089,228.75
4071,696,1087.5,255
4072,702,1089,243.75
4073,729,1078.5,225
4074,697.5,1089,270
4075,729,997.5,288.75
4076,741,993,277.5
4077,696,979.5,307.5
4078,693,976.5,315
4079,688.5,973.5,315
4080,660,982.5,315
4081,658.5,996,292.5
4082,631.5,991.5,315
4083,624,994.5,322.5
4084,612,1000.5,288.75
4085,597,1012.5,311.25
4086,549,1008,315
4087,484.5,1039.5,311.25
4088,475.5,1030.5,288.75
4089,488.306549,1060.171387,255.134583
4090,536.591553,1035.783813,247.642075
4091,555,1090.5,243.75
4092,610.5,1062,236.25
4093,625.5,1081.5,240
4094,643.619751,1118.653564,230.968079
4095,531,1134,270
4096,586.5,1156.5,251.25
4097,591,1153.5,258.75
4098,667.5,1201.5,251.25
4099,660,1216.5,255
4100,681,1228.5,225
4101,681,1233,228.75
4102,682.5,1239,228.75
4103,684,1242,225
4104,687,1263,176.25
4105,694.5,1263,251.25
4106,652.069641,1301.455444,277.352112
4107,678,1342.5,288.75
4108,676.5,1398,311.25
4109,722.441895,1437.347656,322.877686
4110,708,1480.5,322.5
4111,723,1488,296.25
4112,748.5,1507.5,281.25
4113,750,1512,270
4114,724.5,1501.5,243.75
4115,655.572021,1489.730347,219.449799
4116,742.701721,1483.890381,196.55928
4117,721.5,1599,240
4118,739.5,1606.5,228.75
4119,771,1579.5,206.25
4120,732,1614,206.25
4121,655.948364,1658.322754,138.898407
4122,676.576233,1684.155762,147.612961
4123,715.5,1680,202.5
4124,688.5,1687.5,243.75
4125,789,1732.5,236.25
4126,778.5,1749,225
4127,750,1731,168.75
4128,711,1803,153.75
4129,708,1806,146.25
4130,694.5,1839,120
4131,702,1849.5,101.25
4132,681,1860,78.75
4133,706.5,1849.5,101.25
4134,718.5,1918.5,30
4135,745.5,1854,112.5
4136,763.5,1848,138.75
4137,784.5,1815,202.5
4138,750,1813.5,172.5
4139,769.5,1783.5,243.75
4140,732,1746,285
4141,668.311829,1728.616211,269.1763
4142,657,1713,288.75
4143,628.011169,1722.050293,263.353912
4144,676.5,1746,221.25
4145,682.5,1726.5,198.75
4146,682.5,1734,176.25
4147,718.5,1734,120
4148,682.5,1777.5,116.25
4149,688.5,1789.5,101.25
4150,669,1809,82.5
4151,670.5,1843.5,30
4152,675,1819.5,116.25
4153,646.5,1834.5,82.5
4154,681,1807.5,135
4155,741.360718,1786.104004,114.678635
4156,751.5,1701,138.75
4157,753,1693.5,146.25
4158,735,1681.5,142.5
4159,747,1669.5,168.75
4160,763.5,1689,165
4161,780,1672.5,210
4162,759,1651.5,206.25
4163,763.5,1647,206.25
4164,775.5,1645.5,221.25
4165,780,1656,225
4166,762,1642.5,258.75
4167,727.5,1669.5,247.5
4168,753,1674,277.5
4169,759,1651.5,277.5
4170,751.5,1615.5,300
4171,744,1603.5,311.25
4172,741.188782,1537.513916,328.417175
4173,762,1528.5,281.25
4174,660,1626,330
4175,618,1636.5,281.25
4176,627,1648.5,240
4177,613.5,1638,281.25
4178,577.5,1621.5,285
4179,559.5,1614,270
4180,580.5,1569,247.5
4181,571.5,1555.5,225
4182,529.5,1567.5,176.25
4183,516,1546.5,153.75
4184,523.5,1525.5,127.5
4185,543,1512,127.5
4186,543,1489.5,112.5
4187,556.5,1479,116.25
4188,547.5,1459.5,127.5
4189,546,1456.5,120
4190,552,1455,93.75
4191,567,1467,56.25
4192,571.5,1483.5,45
4193,567,1516.5,30
4194,576,1477.5,75
4195,580.5,1482,120
4196,582,1485,123.75
4197,612,1477.5,180
4198,604.5,1477.5,198.75
4199,600,1465.5,213.75
4200,591,1458,210
4201,538.5,1443,213.75
4202,534,1444.5,210
4203,535.5,1443,161.25
4204,516,1438.5,120
4205,505.5,1498.5,142.5
4206,502.5,1501.5,138.75
4207,480,1501.5,127.5
4208,445.5,1501.5,116.25
4209,453,1485,105
4210,433.5,1479,82.5
4211,435,1479,75
4212,451.5,1504.5,30
4213,441,1465.5,90
4214,454.5,1455,97.5
4215,453,1452,90
4216,430.5,1414.5,93.75
4217,391.5,1392,71.25
4218,429,1378.5,30
4219,327,1386,30
4220,453,1413,108.75
4221,459,1414.5,108.75
4222,471,1432.5,105
4223,435,1471.5,101.25
4224,468,1488,153.75
4225,472.5,1477.5,206.25
4226,454.5,1471.5,221.25
4227,442.5,1471.5,232.5
4228,432,1470,202.5
4229,407.800781,1485.416748,121.162605
4230,409.5,1467,217.5
4231,405,1462.5,213.75
4232,375,1434,202.5
4233,364.5,1426.5,232.5
4234,328.544861,1407.59436,234.787598
4235,352.361298,1460.359375,240
4236,328.131714,1481.225098,239.947159
4237,276.129578,1447.117188,198.305832
4238,271.5,1416,236.25
4239,282,1401,221.25
4240,276,1387.5,217.5
4241,235.5,1329,232.5
4242,291,1302,240
4243,282,1291.5,210
4244,249,1300.5,183.75
4245,222,1288.5,135
4246,304.5,1360.5,187.5
4247,301.5,1377,168.75
4248,279,1336.5,120
4249,282,1338,116.25
4250,289.5,1282.5,198.75
4251,270.268799,1232.427002,228.281677
4252,256.714905,1234.184692,267.193604
4253,216,1285.5,240
4254,216,1281,217.5
4255,202.5,1333.5,138.75
4256,175.5,1332,135
4257,196.5,1212,217.5
4258,183,1177.5,202.5
4259,177,1170,198.75
4260,156,1134,165
4261,151.5,1138.5,153.75
4262,132,1132.5,150
4263,142.5,1158,150
4264,159,1102.5,176.25
4265,150,1078.5,153.75
4266,153,1051.5,142.5
4267,127.5,1017,142.5
4268,130.5,1090.5,150
4269,172.5,1111.5,213.75
4270,184.5,1150.5,217.5
4271,189,1153.5,221.25
4272,202.5,1162.5,210
4273,237.876312,1132.069214,227.258804
4274,235.5,1120.5,262.5
4275,271.400726,1169.459106,240.770981
4276,316.5,1152,247.5
4277,319.5,1137,191.25
4278,303,1134,168.75
4279,315,1188,172.5
4280,312,1192.5,157.5
4281,294,1183.5,142.5
4282,286.5,1186.5,142.5
4283,268.5,1180.5,116.25
4284,258,1129.5,135
4285,229.984314,1102.868896,116.828873
4286,223.093353,1116.850464,192.790054
4287,198.996384,1082.427856,218.01976
4288,174,1099.5,221.25
4289,163.5,1057.5,258.75
4290,228,976.5,307.5
4291,233.688873,986.20459,325.301697
4292,244.5,999,333.75
4293,268.5,1000.5,322.5
4294,292.5,967.5,322.5
4295,303,973.5,296.25
4296,300,975,262.5
4297,286.5,972,255
4298,280.5,991.5,210
4299,265.5,1044,187.5
4300,267,1056,221.25
4301,262.5,1024.5,247.5
4302,288.806305,1034.164917,271.350037
4303,215.871506,1071.93335,304.425995
4304,178.5,1047,322.5
4305,166.5,1027.5,315
4306,153,1024.5,296.25
4307,150,1011,292.5
4308,169.5,991.5,322.5
4309,183,864,307.5
4310,168,1134,345
4311,306,975,255
4312,376.5,1039.5,330
4313,369,1051.5,333.75
4314,406.834259,1074.326538,314.999603
4315,351,1059,337.5
4316,342,1089,318.75
4317,348,1122,277.5
4318,405.301758,1112.450073,225.665878
4319,448.5,1122,236.25
4320,435,1159.5,221.25
4321,438,1114.5,176.25
4322,411,1162.5,266.25
4323,369.766693,1151.072632,172.031158
4324,409.5,1165.5,281.25
4325,406.5,1167,288.75
4326,391.5,1170,288.75
4327,384,1173,277.5
4328,378,1183.5,251.25
4329,391.5,1197,225
4330,349.5,1219.5,146.25
4331,364.5,1227,127.5
4332,370.5,1227,146.25
4333,416.060425,1219.154175,166.942535
4334,363,1228.5,165
4335,380.050049,1219.331909,323.010162
4336,310.5,1228.5,375
4337,289.5,1213.5,360
4338,315.942291,1195.720825,334.342621
4339,325.5,1269,247.5
4340,339,1273.5,221.25
4341,351,1273.5,240
4342,367.5,1275,213.75
4343,391.5,1266,183.75
4344,396,1264.5,183.75
4345,429.98465,1253.134888,225.035324
4346,336,1273.5,273.75
4347,343.5,1272,303.75
4348,337.5,1266,311.25
4349,280.5,1267.5,330
4350,234,1252.5,330
4351,334.5,1290,356.25
4352,365.52063,1276.350098,344.939453
4353,370.5,1299,333.75
4354,408,1308,322.5
4355,439.5,1291.5,303.75
4356,435,1287,296.25
4357,417,1272,288.75
4358,415.5,1284,266.25
4359,448.5,1296,311.25
4360,441,1327.5,322.5
4361,459,1291.5,318.75
4362,468,1296,303.75
4363,475.5,1287,292.5
4364,510,1263,277.5
4365,540,1269,240
4366,558,1242,251.25
4367,564,1234.5,236.25
4368,550.5,1306.5,258.75
4369,555,1309.5,243.75
4370,607.5,1278,243.75
4371,616.5,1278,228.75
4372,628.5,1234.5,228.75
4373,624,1291.5,255
4374,636,1302,206.25
4375,621,1293,262.5
4376,616.5,1291.5,262.5
4377,588,1284,300
4378,600,1264.5,318.75
4379,559.5,1183.5,292.5
4380,561,1179,300
4381,597,1147.5,270
4382,636,1132.5,300
4383,631.5,1113,300
4384,645,1108.5,292.5
4385,663,1095,281.25
4386,681,1096.5,281.25
4387,693,1092,273.75
4388,694.5,1101,300
4389,709.5,1098,318.75
4390,705,1075.5,330
4391,738,1050,330
4392,768.279297,986.842834,330
4393,801,1048.5,330
